win_title,win_class,task_type,remain_interval,idle_interval,day,time
"Google 阅读器 (884) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",43.400000,0.000000,2009-06-14,10:50:26
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",1.700000,0.000000,2009-06-14,10:50:28
"西北马家军如何起家：本是清末回民义军_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",229.000000,0.000000,2009-06-14,10:54:42
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",1.100000,0.000000,2009-06-14,10:54:44
"西北马家军如何起家：本是清末回民义军_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",8.300000,0.000000,2009-06-14,10:54:53
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.700000,0.000000,2009-06-14,10:54:54
"西北马家军如何起家：本是清末回民义军_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",9.300000,0.000000,2009-06-14,10:55:04
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.600000,0.000000,2009-06-14,10:55:05
"西北马家军如何起家：本是清末回民义军_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",10.800000,0.000000,2009-06-14,10:55:17
"http://www.15525.com/?get=1&id=165716 - 参考消息 - Windows Internet Explorer","IEFrame","Ohters",1.000000,0.000000,2009-06-14,10:55:19
"http://www.15525.com/?get=1&id=165716 - 参考消息 - Windows Internet Explorer","IEFrame","Ohters",1.300000,0.000000,2009-06-14,10:55:20
"","Shell_TrayWnd","Ohters",1.000000,0.000000,2009-06-14,10:55:22
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",90.900000,0.000000,2009-06-14,10:57:02
"「开始」菜单","DV2ControlHost","Ohters",2.600000,0.000000,2009-06-14,10:57:05
"","Shell_TrayWnd","Ohters",0.600000,0.000000,2009-06-14,10:57:05
"","#32770","对话框",4.600000,0.000000,2009-06-14,10:57:11
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",2.900000,0.000000,2009-06-14,10:57:14
"","#32770","对话框",1.400000,0.000000,2009-06-14,10:57:16
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",31.900000,0.000000,2009-06-14,10:57:59
"QQ用户登录","#32770","对话框",15.800000,0.000000,2009-06-14,10:58:17
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",0.600000,0.000000,2009-06-14,10:58:18
"","#32770","对话框",3.000000,0.000000,2009-06-14,10:58:21
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",11.100000,0.000000,2009-06-14,10:58:34
"","#32770","对话框",0.600000,0.000000,2009-06-14,10:58:35
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",60.400000,0.000000,2009-06-14,10:59:43
"8DBMang Reader","TMainForm","Ohters",4.300000,0.000000,2009-06-14,10:59:48
"","#32770","对话框",7.100000,0.000000,2009-06-14,10:59:56
"8DBMang Reader","TMainForm","Ohters",3.600000,0.000000,2009-06-14,11:00:00
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",42.900000,0.000000,2009-06-14,11:00:49
"","Shell_TrayWnd","Ohters",1.400000,0.000000,2009-06-14,11:00:50
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",32.800000,0.000000,2009-06-14,11:01:27
"告诉您一个小秘密！","#32770","对话框",4.500000,0.000000,2009-06-14,11:01:32
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",24.600000,0.000000,2009-06-14,11:01:59
"Data (D:)","CabinetWClass","资源管理器",2.400000,0.000000,2009-06-14,11:02:09
"","Shell_TrayWnd","Ohters",6.400000,0.000000,2009-06-14,11:02:17
"Windows 任务管理器","#32770","对话框",3.100000,0.000000,2009-06-14,11:02:20
"Data (D:)","CabinetWClass","资源管理器",0.700000,0.000000,2009-06-14,11:02:21
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",138.300000,0.000000,2009-06-14,11:04:56
"","Shell_TrayWnd","Ohters",0.600000,0.000000,2009-06-14,11:04:57
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",13.300000,0.000000,2009-06-14,11:05:12
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",133.400000,0.000000,2009-06-14,11:07:41
"告诉您一个小秘密！","#32770","对话框",1.500000,0.000000,2009-06-14,11:07:43
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",182.400000,0.000000,2009-06-14,11:11:10
"","Shell_TrayWnd","Ohters",0.200000,0.000000,2009-06-14,11:11:10
"Windows 任务管理器","#32770","对话框",5.700000,0.000000,2009-06-14,11:11:17
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",238.900000,0.000000,2009-06-14,11:15:44
"iGoogle - 谷歌个性化首页 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.800000,0.000000,2009-06-14,11:15:46
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",7.800000,0.000000,2009-06-14,11:15:55
"8DBMang Reader","TMainForm","Ohters",4.500000,0.000000,2009-06-14,11:16:00
"iGoogle - 谷歌个性化首页 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",11.800000,0.000000,2009-06-14,11:16:21
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",1.800000,0.000000,2009-06-14,11:16:23
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",0.700000,0.000000,2009-06-14,11:16:27
"Windows Internet Explorer","IEFrame","Ohters",0.100000,0.000000,2009-06-14,11:16:28
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",1.000000,0.000000,2009-06-14,11:16:29
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-06-14,11:16:31
"http://www.15525.com/downpage081.htm?get=1&id=165456 - Windows Internet Explorer","IEFrame","Ohters",4.200000,0.000000,2009-06-14,11:16:35
"Google 阅读器 (883) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",28.100000,0.000000,2009-06-14,11:17:07
"http://www.15525.com/?get=1&id=165456 - 参考消息 - Windows Internet Explorer","IEFrame","Ohters",11.700000,0.000000,2009-06-14,11:17:20
"","#32770","对话框",0.000000,0.000000,2009-06-14,11:17:20
"","#32770","对话框",1.400000,0.000000,2009-06-14,11:17:23
"","#32770","对话框",1.300000,0.000000,2009-06-14,11:17:27
"","#32770","对话框",1.400000,0.000000,2009-06-14,11:17:30
"8点报网络引导器","TBddMainForm","Ohters",4.000000,0.000000,2009-06-14,11:17:35
"","#32770","对话框",0.000000,0.000000,2009-06-14,11:17:35
"","#32770","对话框",1.800000,0.000000,2009-06-14,11:17:38
"8DBMang Reader","TMainForm","Ohters",1.800000,0.000000,2009-06-14,11:17:41
"http://www.15525.com/?get=1&id=165456 - 参考消息 - Windows Internet Explorer","IEFrame","Ohters",2.100000,0.000000,2009-06-14,11:17:43
"8DBMang Reader","TMainForm","Ohters",1.300000,0.000000,2009-06-14,11:17:45
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",1.200000,0.000000,2009-06-14,11:17:47
"Google 阅读器 (882) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",75.400000,0.000000,2009-06-14,11:19:11
"","#32770","对话框",0.000000,0.000000,2009-06-14,11:19:11
"","#32770","对话框",0.200000,0.000000,2009-06-14,11:19:12
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",1.400000,0.000000,2009-06-14,11:19:15
"","Shell_TrayWnd","Ohters",3.600000,0.000000,2009-06-14,11:19:19
"Google 阅读器 (882) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",75.500000,0.000000,2009-06-14,11:20:44
"8DBMang Reader","TMainForm","Ohters",7.900000,0.000000,2009-06-14,11:20:53
"Google 阅读器 (881) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",342.900000,0.000000,2009-06-14,11:27:15
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.800000,0.000000,2009-06-14,11:27:16
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",92.100000,0.000000,2009-06-14,11:29:00
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",2.000000,0.000000,2009-06-14,11:29:02
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",600.100000,0.000000,2009-06-14,11:40:12
"Google 阅读器 (881) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",75.400000,0.000000,2009-06-14,11:41:36
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-06-14,11:41:37
"","#32770","对话框",10.300000,0.000000,2009-06-14,11:41:49
"","Shell_TrayWnd","Ohters",5.300000,0.000000,2009-06-14,11:41:55
"8DBMang Reader","TMainForm","Ohters",1.300000,0.000000,2009-06-14,11:41:57
"Google 阅读器 (881) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",600.100000,0.000000,2009-06-14,11:53:06
"山寨机揭秘（转贴） - 阮一峰的网络日志 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",319.200000,0.000000,2009-06-14,11:59:01
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",1.400000,0.000000,2009-06-14,11:59:03
"山寨机揭秘（转贴） - 阮一峰的网络日志 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",600.100000,0.000000,2009-06-14,12:10:17
"Google 阅读器 (877) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",600.100000,0.000000,2009-06-14,12:21:30
"朝鲜金氏父子这是在干什么?(图)_中国诗歌圈博客_新浪博客 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",135.600000,0.000000,2009-06-14,12:24:02
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",536.100000,0.000000,2009-06-14,12:34:11
"告诉您一个大秘密！","#32770","对话框",4.500000,0.000000,2009-06-14,12:34:17
"8点报 阅读器","Afx:00400000:b:00010011:00000006:0042076D","Ohters",160.000000,0.000000,2009-06-14,12:37:17
"Google 阅读器 (872) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",297.800000,0.000000,2009-06-14,12:42:48
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.600000,0.000000,2009-06-14,12:42:49
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",137.600000,0.000000,2009-06-14,12:45:21
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.800000,0.000000,2009-06-14,12:45:22
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",59.900000,0.000000,2009-06-14,12:46:29
"8DBMang Reader","TMainForm","Ohters",1.600000,0.000000,2009-06-14,12:46:31
"Twitter中文用户调查结果分析 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.200000,0.000000,2009-06-14,12:46:33
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-06-14,12:46:34
"Data (D:)","CabinetWClass","资源管理器",10.400000,0.000000,2009-06-14,12:46:46
"Twitter中文用户调查结果分析 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",76.300000,0.000000,2009-06-14,12:48:11
"(悠悠鸟影视论坛-www.uubird.com)武林外传全集","CabinetWClass","资源管理器",18.000000,0.000000,2009-06-14,12:48:31
"K-MultimediaPlayer","Winamp v1.x","Ohters",600.100000,0.000000,2009-06-14,12:59:54
"[3/7] [武林外传].71.吕秀才流连吉庆街.金湘玉巧设惊魂计.rmvb","Winamp v1.x","Ohters",600.100000,0.000000,2009-06-14,13:11:12
"[3/7] [武林外传].71.吕秀才流连吉庆街.金湘玉巧设惊魂计.rmvb","Winamp v1.x","Ohters",600.100000,0.000000,2009-06-14,13:22:35
"[3/7] [武林外传].71.吕秀才流连吉庆街.金湘玉巧设惊魂计.rmvb","Winamp v1.x","Ohters",600.100000,0.000000,2009-06-14,13:33:57
"[4/7] [武林外传].72.佟掌柜假意改前非.白展堂答错选择题.rmvb","Winamp v1.x","Ohters",98.100000,0.000000,2009-06-14,13:35:45
"(悠悠鸟影视论坛-www.uubird.com)武林外传全集","CabinetWClass","资源管理器",1.300000,0.000000,2009-06-14,13:35:47
"Twitter中文用户调查结果分析 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",255.800000,0.000000,2009-06-14,13:40:32
"(悠悠鸟影视论坛-www.uubird.com)武林外传全集","CabinetWClass","资源管理器",0.400000,0.000000,2009-06-14,13:40:33
"","Shell_TrayWnd","Ohters",0.600000,0.000000,2009-06-14,13:40:33
"变个花样玩Twitter（下）- 我使用过的7个十分优秀的Twitter第三方统计工具 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.600000,0.000000,2009-06-14,13:40:35
"","Shell_TrayWnd","Ohters",0.800000,0.000000,2009-06-14,13:40:36
"[4/7] [武林外传].72.佟掌柜假意改前非.白展堂答错选择题.rmvb","Winamp v1.x","Ohters",600.100000,0.000000,2009-06-14,13:52:05
"[4/7] [武林外传].72.佟掌柜假意改前非.白展堂答错选择题.rmvb","Winamp v1.x","Ohters",600.100000,0.000000,2009-06-14,14:03:35
"[4/7] [武林外传].72.佟掌柜假意改前非.白展堂答错选择题.rmvb","Winamp v1.x","Ohters",600.100000,0.000000,2009-06-14,14:15:03
"[4/7] [武林外传].72.佟掌柜假意改前非.白展堂答错选择题.rmvb","Winamp v1.x","Ohters",326.400000,0.000000,2009-06-14,14:21:15
"变个花样玩Twitter（下）- 我使用过的7个十分优秀的Twitter第三方统计工具 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",2.400000,0.000000,2009-06-14,14:21:18
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-06-14,14:21:18
"","Afx:25c0000:3","Ohters",1.800000,0.000000,2009-06-14,14:21:21
"变个花样玩Twitter（下）- 我使用过的7个十分优秀的Twitter第三方统计工具 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",22.400000,0.000000,2009-06-14,14:21:46
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",2.300000,0.000000,2009-06-14,14:21:49
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",4.200000,0.000000,2009-06-14,14:21:54
"(悠悠鸟影视论坛-www.uubird.com)武林外传全集","CabinetWClass","资源管理器",5.800000,0.000000,2009-06-14,14:22:00
"","Shell_TrayWnd","Ohters",2.900000,0.000000,2009-06-14,14:22:04
"Data (D:)","CabinetWClass","资源管理器",9.100000,0.000000,2009-06-14,14:22:14
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.600000,0.000000,2009-06-14,14:22:22
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",2.200000,0.000000,2009-06-14,14:22:24
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",29.000000,0.000000,2009-06-14,14:22:57
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",1.800000,0.000000,2009-06-14,14:22:59
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",20.600000,0.000000,2009-06-14,14:23:22
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",1.800000,0.000000,2009-06-14,14:23:24
"八阕 · 广角新闻 · 科　教：【美国大众科学:09年10大发明 摩天大楼逃生轮居首（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",23.700000,0.000000,2009-06-14,14:23:50
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.800000,0.000000,2009-06-14,14:23:51
"欲与天公试比高：盘点十大顶级观景台_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",14.300000,0.000000,2009-06-14,14:24:08
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.800000,0.000000,2009-06-14,14:24:09
"欲与天公试比高：盘点十大顶级观景台_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",12.700000,0.000000,2009-06-14,14:24:23
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.800000,0.000000,2009-06-14,14:24:24
"欲与天公试比高：盘点十大顶级观景台_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",9.900000,0.000000,2009-06-14,14:24:35
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.800000,0.000000,2009-06-14,14:24:36
"欲与天公试比高：盘点十大顶级观景台_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",11.700000,0.000000,2009-06-14,14:24:49
"","Shell_TrayWnd","Ohters",8.800000,0.000000,2009-06-14,14:24:59
"八阕 · 广角新闻 · 艺　术：【中国最美的、令人惊叹的六大草原（组图）　】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",7.000000,0.000000,2009-06-14,14:25:07
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.700000,0.000000,2009-06-14,14:25:08
"八阕 · 广角新闻 · 艺　术：【中国最美的、令人惊叹的六大草原（组图）　】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",25.500000,0.000000,2009-06-14,14:25:36
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.500000,0.000000,2009-06-14,14:25:37
"八阕 · 广角新闻 · 艺　术：【中国最美的、令人惊叹的六大草原（组图）　】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",4.200000,0.000000,2009-06-14,14:25:42
"就爱郎咸平","CabinetWClass","资源管理器",4.500000,0.000000,2009-06-14,14:25:47
"八阕 · 广角新闻 · 艺　术：【中国最美的、令人惊叹的六大草原（组图）　】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.300000,0.000000,2009-06-14,14:25:55
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.500000,0.000000,2009-06-14,14:25:55
"八阕 · 广角新闻 · 艺　术：【中国最美的、令人惊叹的六大草原（组图）　】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",5.200000,0.000000,2009-06-14,14:26:02
"郎咸平锵锵三人行-20080908.奥运之后中国楼市何去何从.rmvb","Winamp v1.x","Ohters",3.000000,0.000000,2009-06-14,14:26:06
"八阕 · 广角新闻 · 艺　术：【中国最美的、令人惊叹的六大草原（组图）　】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",10.500000,0.000000,2009-06-14,14:26:19
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.900000,0.000000,2009-06-14,14:26:20
"八阕 · 广角新闻 · 艺　术：【中国最美的、令人惊叹的六大草原（组图）　】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",7.000000,0.000000,2009-06-14,14:26:28
